JobID,Title,ExperienceLevel,Skills,Responsibilities,Keywords,MinYears,MaxYears,CleanedSkills,PrimarySkills,SecondarySkills
RE-F-001,Robotics Engineer,Fresher,"['Python basics', 'C++ basics', 'MATLAB basics', 'ROS basics', 'SolidWorks', 'AutoCAD', 'PID controllers', 'Motor control basics', 'Arduino basics', 'Raspberry Pi basics', 'Sensors basics (LIDAR, ultrasonic, infrared)', 'Servo motors basics', 'Kinematics', 'Dynamics', 'Linear algebra', 'Problem solving', 'Communication', 'Teamwork', 'Adaptability']","['Assist in robot programming using Python and C++', 'Support development using ROS and MATLAB', 'Help design mechanical parts using SolidWorks or AutoCAD', 'Implement basic control systems and motor control', 'Work on embedded system projects using Arduino/Raspberry Pi', 'Integrate sensors and actuators for robotic applications', 'Collaborate with team members on small projects', 'Document experiments and learning outcomes']","['Python', 'C++', 'MATLAB', 'ROS', 'Control Systems', 'CAD', 'Embedded Systems', 'Sensors', 'Problem Solving']",0,1,"['Dynamics', 'ROS', 'Arduino', 'Kinematics', 'PID controllers', 'Sensors  (LIDAR, ultrasonic, infrared)', 'Problem solving', 'Teamwork', 'Adaptability', 'Raspberry Pi', 'AutoCAD', 'C++', 'Linear algebra', 'Motor control', 'SolidWorks', 'Communication', 'MATLAB', 'Servo motors', 'Python']","['C++', 'Python', 'Dynamics', 'ROS', 'Arduino', 'Kinematics', 'PID controllers', 'Sensors  (LIDAR, ultrasonic, infrared)', 'Problem solving']","['Teamwork', 'Adaptability', 'Raspberry Pi', 'AutoCAD', 'Linear algebra', 'Motor control', 'SolidWorks', 'Communication', 'MATLAB', 'Servo motors']"
SE-101,Sales Executive,Fresher,"['CRM Basics', 'Lead Generation', 'Communication', 'Product Knowledge', 'Active Listening', 'Relationship Building', 'Time Management', 'Adaptability', 'Digital Sales Fundamentals', 'Sales Automation Awareness']","['Assist in managing customer leads and sales pipeline', 'Support sales campaigns and outreach', 'Learn product features and benefits for client interactions', 'Prepare basic sales reports', 'Collaborate with sales team members', 'Participate in virtual meetings and demos', 'Track client interactions using CRM tools', 'Assist in market research and competitor analysis', 'Provide excellent customer support', 'Develop basic sales and presentation skills']","['Sales Executive', 'CRM', 'Lead Generation', 'Digital Sales', 'Product Demo', 'Communication', 'Relationship Building', 'Time Management', 'Adaptability', 'Sales Basics']",0,1,"['Lead Generation', 'Product Knowledge', 'Relationship Building', 'CRM', 'Active Listening', 'Communication', 'Time Management', 'Sales Automation Awareness', 'Digital Sales', 'Adaptability']","['Lead Generation', 'Product Knowledge', 'Relationship Building', 'CRM', 'Active Listening']","['Communication', 'Time Management', 'Sales Automation Awareness', 'Digital Sales', 'Adaptability']"
SEO-001,SEO Specialist,Fresher,"['Keyword research', 'On-page SEO', 'Off-page SEO basics', 'HTML, CSS, JavaScript basics', 'Google Analytics GA4', 'Google Search Console', 'Content optimization', 'Link building basics', 'Local SEO', 'Mobile SEO']","['Assist in keyword research and content optimization', 'Implement basic on-page and off-page SEO strategies', 'Monitor site performance using Google Analytics and Search Console', 'Support link building campaigns', 'Optimize pages for local and mobile search', 'Collaborate with content team for SEO-friendly content', 'Assist in reporting and SEO analysis', 'Learn and adapt to new SEO tools and trends']","['SEO', 'On-Page SEO', 'Off-Page SEO', 'Keyword Research', 'Google Analytics', 'Search Console', 'Content Optimization', 'Link Building', 'Local SEO', 'Mobile SEO']",0,2,"['Mobile SEO', 'Google Search Console', 'HTML, CSS, JavaScript', 'On-page SEO', 'Local SEO', 'Off-page SEO', 'Keyword research', 'Google Analytics GA4', 'Link building', 'Content optimization']","['HTML, CSS, JavaScript', 'Mobile SEO', 'Google Search Console', 'On-page SEO', 'Local SEO']","['Off-page SEO', 'Keyword research', 'Google Analytics GA4', 'Link building', 'Content optimization']"
SRE-F-001,Site Reliability Engineer,Fresher,"['Python basics', 'Bash scripting basics', 'Linux fundamentals', 'Windows OS basics', 'Cloud fundamentals (AWS/Azure/GCP)', 'Docker basics', 'Kubernetes introduction', 'Monitoring basics (Prometheus/Grafana/Nagios)', 'TCP/IP networking basics', 'Basic CI/CD concepts', 'Problem-solving', 'Collaboration', 'Communication']","['Assist in system and network administration tasks', 'Support CI/CD pipeline setup', 'Learn containerization with Docker and Kubernetes', 'Monitor system health and report issues', 'Document infrastructure and procedures', 'Collaborate with senior engineers']","['Python', 'Bash', 'Linux', 'Docker', 'Kubernetes', 'AWS', 'CI/CD', 'Prometheus', 'Monitoring', 'Networking']",0,1,"['Windows OS', 'Monitoring  (Prometheus', 'Cloud  (AWS', 'TCP', 'IP networking', 'Basic CI', 'Azure', 'CD concepts', 'Problem-solving', 'Collaboration', 'Docker', 'Nagios)', 'GCP)', 'Linux', 'Communication', 'Grafana', 'Bash scripting', 'Kubernetes introduction', 'Python']","['Cloud  (AWS', 'Azure', 'Docker', 'GCP)', 'Kubernetes introduction', 'Python', 'Windows OS', 'Monitoring  (Prometheus', 'TCP']","['IP networking', 'Basic CI', 'CD concepts', 'Problem-solving', 'Collaboration', 'Nagios)', 'Linux', 'Communication', 'Grafana', 'Bash scripting']"
SD001,Software Developer - Entry Level,Fresher,"['Java', 'Python', 'C++', 'HTML', 'CSS', 'JavaScript', 'SQL', 'Git', 'Problem-solving', 'Collaboration']","['Contribute to software development projects', 'Write clean code in Java, Python, or C++', 'Assist in developing web interfaces with HTML, CSS, JavaScript', 'Participate in debugging and testing', 'Collaborate in Agile sprints', 'Learn from senior engineers and adapt to new technologies']","['Software Developer', 'Entry-Level', 'Fresher', 'Java', 'Python', 'C++', 'Web Development', 'Agile']",0,1,"['C++', 'Problem-solving', 'Collaboration', 'SQL', 'Java', 'Python', 'HTML', 'JavaScript', 'Git', 'CSS']","['C++', 'SQL', 'Java', 'Python', 'JavaScript']","['Problem-solving', 'Collaboration', 'HTML', 'Git', 'CSS']"
SD010,Software Developer - Experienced,Experienced,"['Java', 'Python', 'C++', 'JavaScript/TypeScript', 'React', 'Angular', 'Vue.js', 'Node.js', 'Django', 'Spring Boot', 'SQL', 'NoSQL', 'Git', 'Agile/Scrum']","['Develop robust software solutions', 'Build frontend applications using React, Angular, or Vue.js', 'Implement backend services and REST APIs', 'Optimize database queries', 'Participate in Agile sprints and code reviews', 'Collaborate with cross-functional teams']","['Software Developer', 'Experienced', 'Mid-Level', 'Frontend', 'Backend', 'Cloud', 'Agile', 'Full-Stack']",1,3,"['React', 'C++', 'Spring Boot', 'NoSQL', 'Agile', 'Django', 'SQL', 'Java', 'Node.js', 'Python', 'TypeScript', 'Scrum', 'JavaScript', 'Angular', 'Git', 'Vue.js']","['React', 'C++', 'Spring Boot', 'NoSQL', 'Django', 'SQL', 'Java', 'Node.js', 'Python', 'TypeScript', 'JavaScript', 'Angular', 'Vue.js']","['Agile', 'Scrum', 'Git']"
SE-F1,Software Engineer - Entry Level,Fresher,"['Python', 'JavaScript', 'Git', 'React', 'MySQL', 'Data Structures', 'Algorithms', 'VS Code', 'Jira']","['Write clean and maintainable code in Python and JavaScript', 'Collaborate with senior engineers to implement features', 'Debug issues and participate in agile sprints', 'Contribute to unit testing and code documentation', 'Learn and apply modern development practices']","['Software Engineer', 'Python', 'JavaScript', 'React', 'MySQL', 'Agile', 'Unit Testing', 'OOP']",0,2,"['React', 'Data Structures', 'MySQL', 'Algorithms', 'Jira', 'Python', 'VS Code', 'JavaScript', 'Git']","['React', 'Data Structures', 'MySQL', 'Algorithms', 'Python', 'JavaScript']","['Jira', 'VS Code', 'Git']"
SE-E11,Software Engineer - Experienced,Experienced,"['Python', 'JavaScript', 'React', 'Node.js', 'Git', 'SQL', 'REST APIs', 'Docker', 'Agile', 'Unit Testing']","['Develop scalable web applications using React and Node.js', 'Integrate REST APIs and database systems', 'Participate in code reviews', 'Optimize application performance', 'Mentor junior engineers']","['Software Engineer', 'React', 'Node.js', 'Python', 'Agile', 'REST APIs', 'Unit Testing']",3,5,"['React', 'REST APIs', 'Agile', 'Docker', 'SQL', 'Unit Testing', 'Python', 'JavaScript', 'Git', 'Node.js']","['React', 'REST APIs', 'Docker', 'SQL', 'Python', 'JavaScript', 'Node.js']","['Agile', 'Unit Testing', 'Git']"
SDET-F-001,Software Tester (SDET),Fresher,"['Java basics', 'Python basics', 'C# basics', 'Selenium WebDriver basics', 'Cypress basics', 'Functional testing', 'Regression testing', 'API testing basics', 'Postman basics', 'JMeter basics', 'Agile/Scrum understanding', 'Communication', 'Teamwork', 'Attention to detail', 'Problem-solving']","['Assist in creating test scripts for software applications', 'Perform functional, regression, and API testing', 'Collaborate with development teams on test planning', 'Execute basic automated test cases using Selenium or Cypress', 'Document test results and defects', 'Learn Agile/Scrum processes']","['Software Testing', 'Automation Testing', 'Selenium', 'API Testing', 'JUnit', 'TestNG', 'Agile/Scrum', 'Regression Testing']",0,1,"['Communication', 'Scrum understanding', 'Functional testing', 'API testing', 'Agile', 'Problem-solving', 'JMeter', 'Attention to detail', 'Java', 'Postman', 'Python', 'Teamwork', 'Cypress', 'Selenium WebDriver', 'Regression testing', 'C#']","['API testing', 'Java', 'Python', 'Communication', 'Scrum understanding', 'Functional testing', 'Agile', 'Problem-solving']","['JMeter', 'Attention to detail', 'Postman', 'Teamwork', 'Cypress', 'Selenium WebDriver', 'Regression testing', 'C#']"
SA-F-001,Solutions Architect,Fresher,"['AWS basics', 'Azure basics', 'Google Cloud fundamentals', 'Java basics', 'Python basics', 'JavaScript fundamentals', 'Basic architecture design', 'CI/CD basics', 'Docker fundamentals', 'Kubernetes fundamentals', 'Problem-solving', 'Team collaboration', 'Communication']","['Assist in designing basic cloud solutions', 'Support development teams with architecture guidance', 'Learn and implement CI/CD pipelines', 'Participate in Docker/Kubernetes setup tasks', 'Collaborate with cross-functional teams', 'Assist in documenting architecture designs']","['Cloud Computing', 'Architecture Design', 'AWS', 'Azure', 'DevOps', 'Java', 'Python', 'Team Collaboration']",0,1,"['Communication', 'AWS', 'Team collaboration', 'Google Cloud', 'Basic architecture design', 'Problem-solving', 'CI', 'Docker', 'Java', 'Python', 'CD', 'JavaScript', 'Kubernetes', 'Azure']","['AWS', 'Google Cloud', 'Docker', 'Java', 'Python', 'JavaScript', 'Kubernetes', 'Azure']","['Communication', 'Team collaboration', 'Basic architecture design', 'Problem-solving', 'CI', 'CD']"
SE001,System Engineer,Fresher,"['Windows Server', 'Linux', 'VMware', 'Networking Basics', 'Python']","['Assist in system installation', 'Perform basic configuration tasks', 'Support monitoring activities', 'Troubleshoot hardware/software issues', 'Document system changes']","['Systems Engineering', 'Linux', 'VMware', 'TCP/IP', 'Cloud Computing']",0,1,"['Linux', 'Windows Server', 'Python', 'VMware', 'Networking']","['Python', 'Linux']","['Windows Server', 'VMware', 'Networking']"
SE002,Junior System Engineer,Fresher,"['Linux Basics', 'VirtualBox', 'TCP/IP', 'Bash Scripting', 'AWS Fundamentals']","['Support system configuration', 'Perform routine server checks', 'Assist in virtualization setup', 'Create basic scripts', 'Collaborate with IT team']","['System Support', 'Linux', 'VMware', 'Cloud Basics', 'Troubleshooting']",0,1,"['Linux', 'AWS', 'VirtualBox', 'TCP', 'Bash Scripting', 'IP']","['AWS', 'Linux', 'VirtualBox']","['TCP', 'Bash Scripting', 'IP']"
SE003,System Engineer Trainee,Fresher,"['Windows Server', 'Networking', 'Python Basics', 'Monitoring Tools', 'Azure Fundamentals']","['Learn system deployment processes', 'Support ticket resolution', 'Monitor server uptime', 'Assist in cloud setups', 'Participate in training sessions']","['Systems Engineering', 'Windows Server', 'Python', 'Monitoring', 'Azure']",0,0,"['Windows Server', 'Monitoring Tools', 'Python', 'Networking', 'Azure']","['Python', 'Azure']","['Windows Server', 'Monitoring Tools', 'Networking']"
SE004,Associate System Engineer,Fresher,"['Linux Administration Basics', 'VMware', 'Cloud Concepts', 'Perl Basics', 'TCP/IP']","['Assist in configuring servers', 'Troubleshoot network issues', 'Write simple automation scripts', 'Provide system documentation', 'Collaborate with senior engineers']","['Linux', 'Systems Engineering', 'VMware', 'Cloud Computing', 'Automation Basics']",0,2,"['IP', 'Perl', 'TCP', 'Linux Administration', 'Cloud Concepts', 'VMware']","['Cloud Concepts', 'IP', 'Perl']","['TCP', 'Linux Administration', 'VMware']"
SE005,System Engineer - Entry Level,Fresher,"['Networking Fundamentals', 'VirtualBox', 'Python Basics', 'Monitoring Tools', 'Windows Server']","['Assist in daily system operations', 'Conduct log analysis', 'Configure basic network settings', 'Perform user account setup', 'Support backup operations']","['Systems Engineer', 'Windows', 'Networking', 'Python', 'Troubleshooting']",0,1,"['VirtualBox', 'Windows Server', 'Monitoring Tools', 'Python', 'Networking']","['Python', 'VirtualBox']","['Windows Server', 'Monitoring Tools', 'Networking']"
SE007,System Engineer - Cloud Focus,Experienced,"['AWS', 'Azure', 'Linux', 'Terraform', 'Nagios']","['Design and manage cloud systems', 'Monitor system performance', 'Automate infrastructure', 'Collaborate on hybrid cloud projects', 'Ensure compliance with standards']","['Cloud Computing', 'System Architecture', 'Automation', 'Linux', 'Terraform']",4,6,"['Nagios', 'Linux', 'Terraform', 'AWS', 'Azure']","['AWS', 'Azure']","['Nagios', 'Linux', 'Terraform']"
SE008,Senior System Engineer,Experienced,"['Windows Server', 'Active Directory', 'Docker', 'PowerShell', 'Grafana']","['Lead system deployments', 'Manage virtualization platforms', 'Enhance monitoring solutions', 'Implement security controls', 'Mentor junior engineers']","['System Engineering', 'Active Directory', 'Docker', 'PowerShell', 'Monitoring']",5,7,"['Active Directory', 'Grafana', 'Windows Server', 'Docker', 'PowerShell']","['Docker', 'Active Directory']","['Grafana', 'Windows Server', 'PowerShell']"
SE009,System Engineer - Automation Specialist,Experienced,"['Python', 'Bash', 'Ansible', 'Linux', 'VMware']","['Automate configuration management', 'Develop custom automation scripts', 'Improve deployment efficiency', 'Optimize infrastructure performance', 'Integrate monitoring tools']","['Automation', 'Linux', 'Python', 'System Optimization', 'Ansible']",4,6,"['Linux', 'Bash', 'Ansible', 'Python', 'VMware']","['Python', 'Linux']","['Bash', 'Ansible', 'VMware']"
SE010,System Engineer - Security,Experienced,"['Linux Security', 'Firewalls', 'AWS IAM', 'Compliance', 'PowerShell']","['Implement system security measures', 'Monitor access controls', 'Collaborate with security teams', 'Maintain compliance standards', 'Conduct vulnerability assessments']","['System Security', 'IAM', 'Linux', 'Compliance', 'Troubleshooting']",5,5,"['AWS IAM', 'Linux Security', 'Compliance', 'PowerShell', 'Firewalls']","['AWS IAM', 'Linux Security']","['Compliance', 'PowerShell', 'Firewalls']"
SE011,System Engineer - Virtualization,Experienced,"['VMware', 'Hyper-V', 'Docker', 'Linux', 'Networking']","['Maintain virtualization environments', 'Deploy containers', 'Optimize system utilization', 'Monitor performance metrics', 'Collaborate with DevOps teams']","['VMware', 'Docker', 'Linux', 'Virtualization', 'System Performance']",3,5,"['Hyper-V', 'Linux', 'Docker', 'VMware', 'Networking']","['Docker', 'Hyper-V']","['Linux', 'VMware', 'Networking']"
SE012,System Engineer - Monitoring,Experienced,"['Nagios', 'Grafana', 'Linux', 'Windows Server', 'Automation Scripts']","['Implement monitoring solutions', 'Ensure system uptime', 'Generate system reports', 'Integrate monitoring with automation', 'Support incident response']","['Monitoring', 'Nagios', 'Grafana', 'System Reliability', 'Automation']",3,6,"['Nagios', 'Linux', 'Windows Server', 'Grafana', 'Automation Scripts']","['Nagios', 'Linux']","['Windows Server', 'Grafana', 'Automation Scripts']"
SE014,System Engineer - DevOps Integration,Experienced,"['CI/CD', 'Docker', 'Kubernetes', 'Linux', 'Ansible']","['Integrate systems with CI/CD pipelines', 'Deploy containers and clusters', 'Automate builds and deployments', 'Collaborate with DevOps teams', 'Ensure scalability']","['DevOps', 'CI/CD', 'Docker', 'Kubernetes', 'Automation']",4,7,"['Linux', 'Docker', 'CI', 'Ansible', 'CD', 'Kubernetes']","['Docker', 'Kubernetes', 'Linux']","['CI', 'Ansible', 'CD']"
SE017,System Engineer Intern,Fresher,"['Linux Basics', 'Networking', 'Scripting Fundamentals', 'Cloud Basics', 'Monitoring Tools']","['Assist senior engineers', 'Learn system administration tasks', 'Support daily operations', 'Participate in knowledge sessions', 'Perform testing']","['Internship', 'Systems Engineering', 'Linux', 'Networking', 'Cloud Basics']",0,0,"['Linux', 'Monitoring Tools', 'Scripting', 'Cloud', 'Networking']","['Cloud', 'Linux']","['Monitoring Tools', 'Scripting', 'Networking']"
SE018,System Engineer - Cloud & Automation,Experienced,"['AWS', 'Azure', 'Ansible', 'Python', 'Docker']","['Automate cloud deployments', 'Manage hybrid systems', 'Integrate cloud with on-prem infrastructure', 'Support security compliance', 'Develop automation scripts']","['Cloud', 'Automation', 'AWS', 'Azure', 'Python']",5,7,"['AWS', 'Docker', 'Ansible', 'Python', 'Azure']","['AWS', 'Docker', 'Python', 'Azure']",['Ansible']
SE020,Lead System Engineer,Experienced,"['Enterprise Architecture', 'Linux', 'Windows Server', 'Cloud Strategy', 'Leadership']","['Lead enterprise system strategy', 'Design hybrid infrastructures', 'Mentor engineering teams', 'Ensure security governance', 'Collaborate with executives']","['Leadership', 'System Architecture', 'Enterprise Systems', 'Cloud Strategy', 'Linux']",10,10,"['Enterprise Architecture', 'Leadership', 'Linux', 'Windows Server', 'Cloud Strategy']","['Cloud Strategy', 'Enterprise Architecture']","['Leadership', 'Linux', 'Windows Server']"
TW-101,Technical Writer,Fresher,"['Clear Writing', 'Technical Accuracy', 'Proofreading', 'Basic HTML/CSS', 'Research Skills', 'Interviewing SMEs', 'CMS Basics', 'Markdown', 'Time Management', 'Adaptability']","['Assist in drafting technical documents', 'Conduct basic research on technical subjects', 'Collaborate with engineers and SMEs', 'Proofread and edit content', 'Learn documentation tools (CMS, Markdown)', 'Support content updates', 'Prepare diagrams and visuals for manuals', 'Follow documentation standards', 'Ensure accuracy of content', 'Develop attention to detail and technical writing skills']","['Technical Writing', 'Documentation', 'Research', 'CMS', 'Markdown', 'HTML', 'CSS', 'Proofreading', 'SME Collaboration', 'Adaptability']",0,1,"['Adaptability', 'Time Management', 'Technical Accuracy', 'Markdown', 'Research Skills', 'Clear Writing', 'Interviewing SMEs', 'Proofreading', 'Basic HTML', 'CMS', 'CSS']","['Adaptability', 'Time Management', 'Technical Accuracy', 'Markdown', 'Research Skills']","['Clear Writing', 'Interviewing SMEs', 'Proofreading', 'Basic HTML', 'CMS', 'CSS']"
TA001,Test Automation Engineer - Fresher,Entry-Level,"['Java', 'Python', 'JavaScript basics', 'Selenium', 'Cypress', 'Appium', 'Functional testing', 'Regression testing', 'JIRA', 'Bugzilla', 'Postman basics', 'Test case writing', 'Test documentation']","['Assist in creating and executing automated test scripts', 'Support manual testing', 'Collaborate with QA teams', 'Learn automation frameworks']","['QA', 'Test Automation', 'Fresher', 'Entry-Level', 'Automation', 'Testing']",0,1,"['Test documentation', 'Functional testing', 'Appium', 'Selenium', 'Test case writing', 'Java', 'Postman', 'Python', 'Cypress', 'JavaScript', 'JIRA', 'Regression testing', 'Bugzilla']","['Java', 'Python', 'JavaScript', 'Test documentation', 'Functional testing', 'Appium']","['Selenium', 'Test case writing', 'Postman', 'Cypress', 'JIRA', 'Regression testing', 'Bugzilla']"
TA011,Test Automation Engineer - Experienced,Mid-Senior Level,"['Java', 'Python', 'C#', 'Selenium', 'Appium', 'Cucumber', 'Jenkins', 'GitLab CI/CD', 'Docker', 'JMeter', 'Postman', 'RestAssured', 'JIRA', 'TestRail']","['Develop automation frameworks', 'Integrate test scripts into CI/CD pipelines', 'Perform performance testing', 'Mentor juniors']","['QA', 'Automation', 'Experienced', 'CI/CD', 'Performance Testing', 'Mentoring']",4,7,"['RestAssured', 'Appium', 'Docker', 'TestRail', 'JMeter', 'Selenium', 'Cucumber', 'Java', 'Jenkins', 'Python', 'GitLab CI', 'CD', 'Postman', 'JIRA', 'C#']","['RestAssured', 'Docker', 'Java', 'Python', 'Appium', 'TestRail', 'JMeter']","['Selenium', 'Cucumber', 'Jenkins', 'GitLab CI', 'CD', 'Postman', 'JIRA', 'C#']"
UIF001,UI Designer,Fresher,"['Figma', 'Adobe XD', 'Sketch', 'Photoshop', 'Illustrator', 'Wireframing', 'Prototyping', 'Responsive Design', 'HTML', 'CSS', 'Typography', 'Color Theory']","['Assist in creating wireframes and prototypes for digital products.', 'Design responsive layouts under senior guidance.', 'Support visual design tasks including typography and color usage.', 'Participate in team discussions and brainstorming sessions.', 'Ensure basic usability in academic or project designs.']","['Wireframing', 'Prototyping', 'Responsive Design', 'Figma', 'Adobe XD', 'Sketch', 'User Research', 'Typography', 'UI Basics']",0,0,"['Typography', 'Sketch', 'Photoshop', 'Prototyping', 'Wireframing', 'Responsive Design', 'HTML', 'Color Theory', 'Adobe XD', 'Illustrator', 'CSS', 'Figma']","['Typography', 'Sketch', 'Photoshop', 'Prototyping', 'Wireframing', 'Responsive Design']","['HTML', 'Color Theory', 'Adobe XD', 'Illustrator', 'CSS', 'Figma']"
UXF001,UX Designer,Fresher,"['Figma', 'Adobe XD', 'Sketch', 'Wireframing', 'Prototyping', 'User Research', 'Typography', 'Color Theory', 'HTML Basics', 'CSS Basics']","['Assist in wireframing and prototyping for web and mobile apps', 'Conduct basic user research through surveys and interviews', 'Collaborate with design teams to create user flows', 'Apply visual design principles in academic or project work', 'Support senior designers in usability testing']","['Figma', 'Wireframing', 'User Research', 'Prototyping', 'Typography', 'Adobe XD', 'Sketch', 'User Flows', 'Collaboration', 'Usability Testing']",0,1,"['Sketch', 'Prototyping', 'Wireframing', 'User Research', 'HTML', 'Color Theory', 'Adobe XD', 'Typography', 'CSS', 'Figma']","['Sketch', 'Prototyping', 'Wireframing', 'User Research', 'HTML']","['Color Theory', 'Adobe XD', 'Typography', 'CSS', 'Figma']"
UXF002,Junior UX Designer,Fresher,"['InVision', 'Figma', 'Adobe XD', 'Information Architecture', 'Wireframing', 'Basic Usability Testing', 'Color Theory', 'Layout Design']","['Design low to mid fidelity prototypes', 'Work on user journey documentation', 'Assist in structuring information architecture for projects', 'Conduct small usability testing sessions', 'Work with developers on simple design handoffs']","['InVision', 'Wireframing', 'Information Architecture', 'Usability Testing', 'Figma', 'Adobe XD', 'User Research']",0,1,"['Information Architecture', 'InVision', 'Wireframing', 'Basic Usability Testing', 'Color Theory', 'Adobe XD', 'Layout Design', 'Figma']","['Information Architecture', 'InVision', 'Wireframing', 'Basic Usability Testing']","['Color Theory', 'Adobe XD', 'Layout Design', 'Figma']"
UXF003,Associate UX Designer,Fresher,"['Figma', 'Sketch', 'Adobe XD', 'User Research Basics', 'Wireframes', 'Prototyping', 'Typography', 'Team Collaboration']","['Support UX team in preparing design documentation', 'Conduct interviews for basic user insights', 'Design entry-level interactive prototypes', 'Participate in brainstorming sessions', 'Apply color theory and layout concepts in mockups']","['Sketch', 'Wireframing', 'User Flows', 'Collaboration', 'Figma', 'Typography', 'User Research']",0,1,"['Team Collaboration', 'Wireframes', 'Sketch', 'Prototyping', 'User Research', 'Adobe XD', 'Typography', 'Figma']","['Team Collaboration', 'Wireframes', 'Sketch', 'Prototyping']","['User Research', 'Adobe XD', 'Typography', 'Figma']"
UXF004,Trainee UX Designer,Fresher,"['Figma', 'Wireframing', 'Prototyping', 'HTML Basics', 'CSS Basics', 'Adobe XD', 'InVision']","['Create simple wireframes for internal projects', 'Document usability findings from academic assignments', 'Collaborate with front-end developers during practice projects', 'Practice low-fidelity prototypes in Figma', 'Learn usability evaluation techniques']","['Wireframing', 'Figma', 'Prototyping', 'HTML', 'CSS', 'Adobe XD']",0,1,"['InVision', 'Prototyping', 'Wireframing', 'HTML', 'Adobe XD', 'CSS', 'Figma']","['InVision', 'Prototyping', 'Wireframing']","['HTML', 'Adobe XD', 'CSS', 'Figma']"
UXF005,UX Intern,Fresher,"['Figma', 'Adobe XD', 'Sketch', 'Usability Testing', 'Typography', 'Color Theory']","['Assist senior designers in user research', 'Prepare design mockups and simple prototypes', 'Contribute to information architecture creation', 'Participate in usability test preparation', 'Work on design documentation']","['Usability Testing', 'Figma', 'Wireframing', 'User Research', 'Prototyping']",0,1,"['Sketch', 'Usability Testing', 'Color Theory', 'Adobe XD', 'Typography', 'Figma']","['Sketch', 'Usability Testing', 'Color Theory']","['Adobe XD', 'Typography', 'Figma']"
UXF006,Junior Interaction Designer,Fresher,"['Figma', 'Prototyping Basics', 'User Research Fundamentals', 'Adobe XD', 'Sketch', 'Typography']","['Design simple interactions and transitions', 'Assist in creating prototypes', 'Support team in documenting user flows', 'Participate in design brainstorming', 'Conduct small usability tasks']","['Interaction Design', 'Wireframing', 'Prototyping', 'Figma', 'User Research']",0,1,"['Sketch', 'Prototyping', 'User Research', 'Adobe XD', 'Typography', 'Figma']","['Sketch', 'Prototyping', 'User Research']","['Adobe XD', 'Typography', 'Figma']"
UXF007,Junior UX Analyst,Fresher,"['Figma', 'InVision', 'User Research Basics', 'Wireframes', 'Prototyping']","['Help in collecting user feedback', 'Prepare low fidelity wireframes', 'Support usability analysis', 'Assist developers with visual design insights', 'Work with senior designers in iterations']","['Figma', 'Wireframing', 'User Flows', 'User Research', 'Prototyping']",0,1,"['InVision', 'Wireframes', 'Prototyping', 'User Research', 'Figma']","['InVision', 'Wireframes']","['Prototyping', 'User Research', 'Figma']"
UXF008,UX Apprentice,Fresher,"['Figma', 'Sketch', 'Prototyping', 'Information Architecture Basics', 'Adobe XD']","['Learn UX workflow by assisting in design phases', 'Create draft user journeys', 'Design low-fidelity clickable prototypes', 'Observe usability testing sessions', 'Help document user requirements']","['Figma', 'Wireframing', 'Prototyping', 'User Flows', 'Information Architecture']",0,1,"['Information Architecture', 'Sketch', 'Prototyping', 'Adobe XD', 'Figma']","['Information Architecture', 'Sketch']","['Prototyping', 'Adobe XD', 'Figma']"
UXF009,UX Trainee Designer,Fresher,"['Figma', 'Adobe XD', 'User Flows', 'Prototyping', 'Typography']","['Create student-level design mockups', 'Assist in surveys and interviews for UX research', 'Design wireframes for academic projects', 'Collaborate in team design exercises', 'Support in usability reporting']","['Wireframing', 'Figma', 'Prototyping', 'User Research', 'Typography']",0,1,"['User Flows', 'Prototyping', 'Adobe XD', 'Typography', 'Figma']","['User Flows', 'Prototyping']","['Adobe XD', 'Typography', 'Figma']"
UXF010,UX Design Intern,Fresher,"['Figma', 'Sketch', 'Wireframes', 'Prototyping', 'Adobe XD']","['Assist in creating interactive user flows', 'Prepare low-fidelity wireframes', 'Support usability studies', 'Work on internal academic-level prototypes', 'Participate in team meetings']","['Figma', 'Wireframing', 'Prototyping', 'User Research', 'Adobe XD']",0,1,"['Wireframes', 'Sketch', 'Prototyping', 'Adobe XD', 'Figma']","['Wireframes', 'Sketch']","['Prototyping', 'Adobe XD', 'Figma']"
UXE011,Senior UX Designer,Experienced,"['Figma', 'Sketch', 'Adobe XD', 'Axure', 'Principle', 'User Research', 'Design Systems', 'Journey Mapping', 'Accessibility Standards', 'A/B Testing']","['Lead user research initiatives', 'Create advanced prototypes with micro-interactions', 'Collaborate with product managers and developers', 'Implement accessibility guidelines', 'Mentor junior designers']","['UX Research', 'Design Systems', 'Accessibility', 'Figma', 'Journey Mapping', 'A/B Testing']",5,7,"['B Testing', 'Sketch', 'Accessibility Standards', 'A', 'Journey Mapping', 'User Research', 'Design Systems', 'Adobe XD', 'Principle', 'Axure', 'Figma']","['B Testing', 'Sketch', 'Accessibility Standards', 'A', 'Journey Mapping']","['User Research', 'Design Systems', 'Adobe XD', 'Principle', 'Axure', 'Figma']"
